10/6/2022,Particular,BELGRANO 1000
10/6/2022,Particular,BELGRANO 1000
13/6/2022,Particular,25 DE MAYO 680
13/6/2022,Particular,MENDOZA 787
13/6/2022,Particular,SAN MARTIN 771
13/6/2022,Particular,9 DE JULIUO 1620
13/6/2022,Particular,JUNIN 800
13/6/2022,Particular,SAN JUAN 570.
13/6/2022,Particular,CARLOS PELLEGRINI AL 1000.
14/6/2022,Particular,SALTA 1300
14/6/2022,Particular,C. PELLEGRINI 1800
15/6/2022,Particular,BUENOS AIRES 895
15/6/2022,Particular,JUNIN 1600
16/6/2022,Particular,PELLEGRINI AL 1000
16/6/2022,Particular,CATAMARCA AL 600
17/6/2022,Remisses,SAN JUAN 800
18/6/2022,Particular,JUNIN 891
21/6/2022,Particular,CARLOS PELLEGRINI 1100
21/6/2022,Particular,SAN MARTIN 2000
22/6/2022,Particular,SAN LORENZO 800
22/6/2022,Particular,RIVADAVIA 717
22/6/2022,Particular,AV.3 DE ABRIL AL 600
23/6/2022,Particular,CORDOBA AL 800
24/6/2022,Particular,PELLEGRINI 1500
26/6/2022,Remisses,CHACABUCO 1000
25/6/2022,Remisses,RUTA 12 Y ACCESO A PERICHON
27/6/2022,Remisses,CARLOS PELLEGRINI 1100
28/6/2022,Particular,CORDOBA 950
28/6/2022,Particular,JUNIN AL 1600
29/6/2022,Particular,9de julio 1282
30/6/2022,Particular,QUINTANA 600
1/7/2022,Particular,CORDOBA 300
1/7/2022,Particular,RIVADAVIA 1059
2/7/2022,Remisses,CHACABUCO Y SAN MARTIN
2/7/2022,Transportes de Cargas,CHACABUCO Y SAN MARTIN
4/7/2022,Particular,SALTA 1400
4/7/2022,Particular,SAN JUAN 1200
4/7/2022,Particular,SAN JUAN AL 800
4/7/2022,Particular,P. MARTINEZ 1584
4/7/2022,Particular,SAN LORENZO AL 412
4/7/2022,Particular,TUCUMAN 953
4/7/2022,Particular,MENDOZA AL 1200
4/7/2022,Particular,MENDOZA AL 400
4/7/2022,Particular,MENDOZA AL 1391
5/7/2022,Particular,SAN JUAN AL 500
5/7/2022,Particular,SAN LUIS AL 787
5/7/2022,Particular,MORENO AL 1700
5/7/2022,Particular,BOLIVAR AL 1400
6/7/2022,Particular,QUINTANA AL 1338
6/7/2022,Particular,IRIGOYEN AL 929
7/7/2022,Particular,JUNIN AL 1617
7/7/2022,Particular,BOLIVAR AL 900
7/7/2022,Particular,CATAMARCE AL 1400
7/7/2022,Particular,CATAMERCA AL 900
8/7/2022,Remisses,SAN MARTIN 795
8/7/2022,Particular,PARAGUAY 906
11/7/2022,Particular,F. JOSE QUINTANA AL 1439
11/7/2022,Particular,25 DE MAYO AL 1500
12/7/2022,Particular,25 DE MAYO AL 1524
11/7/2022,Particular,9 DE JULIO AL 1500
11/7/2022,Particular,9 DE JULIO 986
11/7/2022,Particular,9 DE JULIO 1610
11/7/2022,Particular,PLACIDO MARTINEZ 1400
11/7/2022,Particular,PLACIDO MARTINEZ 1400
12/7/2022,Particular,CATAMARCA AL 300
12/7/2022,Particular,SAN MARTIN AL 1000
12/7/2022,Particular,CARLOS PELLEGRINI 1100
12/7/2022,Particular,C. PELLEGRINI AL 1175
12/7/2022,Particular,SAN LORENZO AL 1022
13/7/2022,Remisses,9 DE JULIO AL 1400
13/7/2022,Particular,SAN LORENZO AL 307
13/7/2022,Remisses,9 DE JULIO AL 1400
14/7/2022,Particular,ESPAÑA AL 900
15/7/2022,Particular,PELLEGRINI 1800
17/7/2022,Remisses,GDOR RUIZ 2300
18/7/2022,Particular,SANTA FE 1100
18/7/2022,Particular,SANTA FE AL 900
20/7/2022,Particular,9 DE JULIO 1226
21/7/2022,Particular,SAN LORENZO 1084
21/7/2022,Particular,SAN MARTIN AL 400
21/7/2022,Particular,SANTA FE AL 1314
21/7/2022,Remisses,SANTA FE AL 900
23/7/2022,Particular,SAN MARTIN 1400
23/7/2022,Particular,Quintana 999
25/7/2022,Particular,Santa fe al 900
26/7/2022,Particular,juajuy al 1097
26/7/2022,Particular,Salta 1480
27/7/2022,Particular,Cordoba al 500
28/7/2022,Particular,H. Yrigoyen al 1478
29/7/2022,Particular,9 DE JULIO 1340
29/7/2022,Particular,CORDOBA 800
29/7/2022,Particular,CORDOBA 1300
30/7/2022,Particular,JUNIN 1610
1/8/2022,Particular,SAN MARTIN 785
2/8/2022,Particular,HIPOLITO IRIGOYEN 1816
2/8/2022,Particular,SAN MARTIN AL 1100
4/8/2022,Particular,CATAMARCA AL 1200
4/8/2022,Particular,MENDOZA AL 1011
5/8/2022,Particular,JUNIN 823
5/8/2022,Particular,JUNIN AL 800
5/8/2022,Particular,PARAGUAY 850
5/8/2022,Particular,CORDOBA AL 800
5/8/2022,Particular,SAN MARTIN 585
5/8/2022,Particular,SAN LORENZO 800
5/8/2022,Particular,CORDOBA 900
6/8/2022,Particular,CATAMARCA AL 800
6/8/2022,Particular,9 DE JULIO  1200
7/8/2022,Particular,SAN LORENZO AL 811
8/8/2022,Particular,9 DE JULIO 1600
8/8/2022,Particular,PLACIDO MARTINEZ AL 1200
9/8/2022,Particular,BOLIVAR AL 1386
9/8/2022,Particular,9 DE JULIO AL 1508
9/8/2022,Particular,CATAMARCA AL 415
10/8/2022,Particular,SAN MARTIN AL 1300
10/8/2022,Particular,SAN MARTIN AL 1078.
10/8/2022,Particular,SALTA AL 1300
10/8/2022,Particular,MENDOZA AL 787
10/8/2022,Particular,CHACO AL 1200
10/8/2022,Particular,CORDOBA  AL 500
11/8/2022,Particular,BOLIVAR AL 2100
11/8/2022,Particular,9 DE JULIO AL 1500
11/8/2022,Particular,SAN JUAN AL 900
11/8/2022,Particular,CATAMARCA AL 1117
11/8/2022,Particular,AGUSTIN GONZALEZ AL 1000
11/8/2022,Particular,SALTA AL 1100
13/8/2022,Transportes de Cargas,CÓRDOBA 800
14/8/2022,Particular,ESPAÑA AL 900
15/8/2022,Particular,SAN LORENZO AL 900
15/8/2022,Particular,SAN LORENZO AL 900
16/8/2022,Particular,SAN MARTIN 783
16/8/2022,Particular,H. IRIGOYEN 1392
16/8/2022,Particular,SALTA AL 1400
17/8/2022,Transportes de Cargas,CORDOBA 855
17/8/2022,Remisses,SAN LORENZO 900
12/8/2022,Particular,H. IRIGOYEN AL 700
18/8/2022,Particular,CATAMARCA AL 600
18/8/2022,Particular,MENDOZA AL 1000
19/8/2022,Particular,RIVADAVIA 727
19/8/2022,Particular,SAN LORENZO 800
22/8/2022,Remisses,MENDOZA AL 800
22/8/2022,Taxi,SAN LORENZO AL 800
22/8/2022,Particular,SAN JUAN 800
24/8/2022,Particular,CORDOBA AL 700
24/8/2022,Particular,SALTA AL 1300
24/8/2022,Particular,ESPAÑA AL 1300
25/8/2022,Particular,JUNIN AL 891
26/8/2022,Particular,SALTA AL 1300
8/9/2022,Particular,SAN MARTIN 415
27/8/2022,Particular,H. IRIGOYEN 1400
29/8/2022,Particular,SAN LUIS AL 1000
29/8/2022,Particular,SANTA FE AL 900
29/8/2022,Particular,SALTA AL 1500
29/8/2022,Particular,ESPAÑA 1200
30/8/2022,Remisses,MENDOZA AL 800
30/8/2022,Particular,9 DE JULIO AL 1130
30/8/2022,Particular,RIVADAVIA AL 715
30/8/2022,Particular,CORDOBA AL 800
31/8/2022,Particular,H. IRIGOYEN AL 1200
31/8/2022,Particular,CORDOBA AL 932
31/8/2022,Particular,TUCUMAN AL 716
1/9/2022,Particular,SALTA AL 1200
1/9/2022,Particular,BS. AS. 1300
1/9/2022,Particular,SALTA AL 1300
1/9/2022,Particular,SANTA FE 900
1/9/2022,Particular,CORDOBA AL 1300
3/9/2022,Particular,AGUSTIN GONZALEZ AL 1000
3/9/2022,Particular,SAN LORENZO 1000
3/9/2022,Particular,PATAGONIA AL 1700
3/9/2022,Taxi,PATAGONIA AL 1700
4/9/2022,Particular,PATAGONIA Y SARMIENTO
6/9/2022,Particular,9 DE JULIO AL 1610
6/9/2022,Particular,BOLIVAR 1334
7/9/2022,Particular,JUNIN 1600
7/9/2022,Particular,SAN MARTIN AL 787
7/9/2022,Particular,SALTA AL 1300
8/9/2022,Particular,CATAMARCA AL 461
8/9/2022,Particular,9 DE JULIO AL 1289
8/9/2022,Particular,CORDOBA AL 900
10/9/2022,Particular,CATAMARCA AL 1200
10/9/2022,Remisses,CHACABUCO AL 1000
9/9/2022,Particular,SAN MARTIN 1164
12/9/2022,Particular,IPOLITO HIRIGOYEN AL 1600
12/9/2022,Particular,SAN JUAN 800
12/9/2022,Particular,9 DE JULIO 929
13/9/2022,Particular,CATAMARCA 647
13/9/2022,Particular,TUCUMAN ESQ. AV. COSTANERA
13/9/2022,Particular,SAN MARTIN 1400
13/9/2022,Particular,SAN MARTIN 1600
14/9/2022,Remisses,SAN LORENZO 800
14/9/2022,Particular,SAN LORENZO AL 1200
14/9/2022,Particular,SAN MARTIN 1600
14/9/2022,Particular,URUGUAY 785
15/9/2022,Particular,CORDOBA 976
15/9/2022,Particular,CORDOBA 900
16/9/2022,Particular,CORDOBA 800
16/9/2022,Particular,CATAMARCA 600
17/9/2022,Particular,SAN LORENZO AL 900
19/9/2022,Remisses,NECOCHEA AL 1100
20/9/2022,Particular,SALTA 1300
20/9/2022,Particular,SAN MARTIN 1058
20/9/2022,Particular,JUNIN 881
21/9/2022,Particular,IRIGOYEN AL 2162
22/9/2022,Particular,9 DE JULIO 1060
22/9/2022,Particular,ESPAÑA 851
22/9/2022,Particular,RIVADAVIA AL 700
22/9/2022,Particular,BUENOS AIRES AL 1500
22/9/2022,Particular,SAN MARTIN AL 1619
22/9/2022,Particular,CATAMARCA AL 600
22/9/2022,Particular,YRYGOYEN AL 890
22/9/2022,Particular,SAN MARTIN AL 1800
22/9/2022,Particular,CATAMARCA AL 800
23/9/2022,Particular,SAN MARTIN 1058
24/9/2022,Particular,SAN LORENZO  800
24/9/2022,Particular,SANTA FE 900
27/9/2022,Particular,BELGRANO AL 1129
27/9/2022,Particular,CORDOBA AL 732
27/9/2022,Particular,SAN MARTIN AL 1000
28/9/2022,Remisses,NECOCHEA AL 1000
28/9/2022,Remisses,Necochea al 1000
28/9/2022,Particular,TUCUMAN AL 900
29/9/2022,Remisses,9 DE JULIO 1326
29/9/2022,Particular,9 DE JULIO 1100
29/9/2022,Particular,MENDOZA AL 1000
29/9/2022,Particular,SALTA AL 1480
29/9/2022,Particular,CATAMARCA AL 641
30/9/2022,Particular,SANTA FE 1446
1/10/2022,Remisses,CHACABUCO 1000
3/10/2022,Remisses,cordoba al 800
3/10/2022,Particular,SANTA FE 900
3/10/2022,Particular,URUGUAY 700
3/10/2022,Particular,CORDOBA AL 700
5/10/2022,Particular,CARLOS PELLEGRINI 1100
5/10/2022,Particular,IRIGOYEN AL 1400
6/10/2022,Remisses,PELLEGRINI 1100
6/10/2022,Remisses,PELLEGRINI AL 1100
6/10/2022,Particular,SANTA FE 346
6/10/2022,Particular,PARAGUAY 712
6/10/2022,Particular,SANTA FE 354
6/10/2022,Particular,SANTA FE 322
6/10/2022,Particular,CORDOBA 1500
6/10/2022,Particular,YRIGOYEN 2200
11/10/2022,Particular,PELLEGRINI AL 1100
11/10/2022,Particular,TUCUMAN AL 400
11/10/2022,Particular,CORDOBA AL 685
11/10/2022,Particular,SAN MARTIN 1723
11/10/2022,Particular,BOLIVAR 1820
12/10/2022,Remisses,BOLIVAR AL 1400
12/10/2022,Particular,MENDOZA 1000
12/10/2022,Particular,CATAMARCA 600
13/10/2022,Remisses,san juan al 800
13/10/2022,Particular,SAN JUAN 600
14/10/2022,Remisses,Necochea al 900
15/10/2022,Particular,9 DE JULIO 1302
17/10/2022,Particular,SAN MARTIN AL 1000
18/10/2022,Particular,PELLEGRINI AL 1100
19/10/2022,Particular,9 de JUlio al 1700
20/10/2022,Particular,San Juan al 800
20/10/2022,Particular,San Juan al 800
20/10/2022,Particular,Catamarca al 600
19/10/2022,Particular,BUENOS AIRES N° 1200
22/10/2022,Transportes de Cargas,AGUSTIN GONZALEZ 1000
22/10/2022,Transportes de Cargas,GOB. RUIZ 3100
24/10/2022,Remisses,Salta 896
24/10/2022,Particular,9 de julio al 1600
25/10/2022,Particular,Rivadavia al 700
25/10/2022,Particular,San Martin al 1008
25/10/2022,Particular,Catamarca al 641
25/10/2022,Particular,San juan y Junin
26/10/2022,Remisses,San Lorenzo al 900
27/10/2022,Remisses,Santa fe al 935
27/10/2022,Particular,ESPAÑA 1289
27/10/2022,Particular,Catamarca al 400
28/10/2022,Remisses,Moreno al 800
28/10/2022,Remisses,Buenos Aires 1378
29/10/2022,Remisses,GDOR RUIZ 2400
29/10/2022,Particular,YRIGOYEN 1400
30/10/2022,Transportes de Cargas,PAYSANDU Y RAFAELA
31/10/2022,Remisses,Cordoba al 800
31/10/2022,Remisses,Cordoba al 800
31/10/2022,Particular,Jujuy al 1487
31/10/2022,Particular,Catamarca al 1300
1/11/2022,Remisses,Belgrano al 1300
1/11/2022,Remisses,belgrano 1300
3/11/2022,Remisses,Maipu al 2400
3/11/2022,Particular,Nicaragua al 2700
3/11/2022,Particular,Catamarca al 900
3/11/2022,Particular,Mendoza al 700
3/11/2022,Transportes de Cargas,Catamarca al 1300
4/11/2022,Particular,San Lorenzo al 800
29/8/2019,Particular,MAYO 800
11/3/2020,Particular,san lorenzo al 832
30/6/2020,Particular,san juan al 800
29/7/2021,Particular,san Lorenzo 1289
13/12/2018,Particular,H. YRIGOYEN 2200
13/12/2018,Transportes de Cargas,POMAR Y RAUL ALFONSIN
24/1/2018,Remisses,SAN LORENZO 916
3/3/2018,Remisses,SAN LORENZO 900
12/3/2018,Remisses,San Juan 800
16/3/2018,Minibus,SAN MARTIN 1607
17/3/2018,Remisses,AV MAIPU 800
20/3/2018,Colectivo,AV MAIPU 2500
25/3/2018,Remisses,PLACIDO MARTINEZ 1000
3/4/2018,Remisses,SAN JUAN 800
5/4/2018,Remisses,Santa Fe 1000
8/4/2018,Remisses,gutemberg 1300
14/4/2018,Remisses,Centenario 3500
14/4/2018,Remisses,J. R. VIDAL 1800
21/4/2018,Transportes de Cargas,ROCA 800
22/4/2018,Remisses,AV. J. VERA Y PARAGUAY
28/4/2018,Minibus,SAN MARTIN 1400
28/4/2018,Remisses,RUTA 5 KM 2 - SANTA RITA
29/4/2018,Remisses,AV. J.R. VIDAL 2490
1/5/2018,Remisses,J.T. VERA 1500
10/5/2018,Minibus,Junin 1619
13/5/2018,Remisses,SARGENTO CABRAL 2000
12/5/2018,Remisses,SAN MARTIN 1000
13/5/2018,Remisses,Patagonia 1700
16/5/2018,Remisses,AV LIBERTAD
17/5/2018,Transportes de Cargas,Centenario 5000)
17/5/2018,Particular,SAN MARTIN 1400
23/5/2018,Remisses,Jujuy 500
26/5/2018,Remisses,H. IRIGOYEN Y LA RIOJA
26/5/2018,Remisses,AV. MAIPU 2496
30/5/2018,Remisses,CENTENARIO 3500
6/6/2018,Remisses,SAN MARTIN Y CHACABUCO
6/6/2018,Particular,buenos aires 600
6/6/2018,Colectivo,Puerto
6/6/2018,Colectivo,Pùerto
9/6/2018,Transportes de Cargas,AV. PATAGONIA Y V. ESTRADA
9/6/2018,Remisses,AV LAPRIDA AL 800
9/6/2018,Particular,CATAMARCA 1091
12/6/2018,Particular,BUENOS AIRES 1093
13/6/2018,Particular,BUENOS AIRES 600
13/6/2018,Particular,9 DE JULIO 868
14/6/2018,Particular,H. IRIGOYEN 1700
18/6/2018,Particular,SAN MARTIN 891
20/6/2018,Transportes de Cargas,LA MADRID Y TACUARI
20/6/2018,Particular,RIVADAVIA 709
20/6/2018,Transportes de Cargas,T. IBAÑEZ 900
24/6/2018,Remisses,AV. MAIPU 2400
24/6/2018,Particular,PLACIDO MARTINEZ AL 800
24/6/2018,Particular,9 DE JULIO 1394
27/6/2018,Particular,9 DE JULIO 1000
27/6/2018,Particular,VERA 900
28/6/2018,Particular,BOLIVAR 1486
30/6/2018,Transportes de Cargas,CHACABUCO 900
2/7/2018,Particular,BUENOS AIRES 500
2/7/2018,Particular,buenos aires 500
2/7/2018,Particular,CATAMARCA 400
3/7/2018,Particular,ROCA E IRIGOYEN
3/7/2018,Particular,9 DE JULIO 1620
3/7/2018,Particular,9 DE JULIO 1610
4/7/2018,Particular,C. PELLEGRINI 1110
7/7/2018,Transportes de Cargas,SAN MARTIN 585
8/7/2018,Remisses,TUCUMAN 1268
6/7/2018,Particular,BUENOS AIRES 1200
18/7/2018,Particular,AV. MAIPU 400
18/7/2018,Particular,SAN JUAN Y JUNIN
19/7/2018,Particular,AV 3 DE ABRIL 869
21/7/2018,Motocicleta de mas 50 cc,CHACABUCO 900
31/7/2018,Motocicleta de mas 50 cc,Pellegrini 1100
4/8/2018,Remisses,AV LA PRIDA 850
5/8/2018,Colectivo,AV MAIPU 1500
6/8/2018,Colectivo,AV. MAIPU 2400
9/8/2018,Particular,RIVADAVIA 1400
12/8/2018,Colectivo,AV. MAIPU 2300
12/8/2018,Remisses,AV. CAZADORES CORRENTINOS 5000
15/8/2018,Particular,AV. MAIPU 2500
17/8/2018,Remisses,SAN MARTIN 640
17/8/2018,Transportes de Cargas,CATAMARCA 1000
17/8/2018,Remisses,AV. MAIPU 2500
20/8/2018,Colectivo,AV. MAIPU 50
20/8/2018,Remisses,CENTENARIO 3535
22/8/2018,Particular,SAN MARTIN 1869
30/8/2018,Remisses,AV. MAIPU 2700
5/9/2018,Remisses,San Juan 800
8/9/2018,Remisses,san luis al 1500
8/9/2018,Particular,SAN MARTIN Y MISIONES
9/9/2018,Remisses,corea Fernández al 400
8/9/2018,Particular,CARLOS PELLEGRINI 1500
8/9/2018,Particular,9 DE JULIO 1508
17/9/2018,Colectivo,PLayon del Puerto
22/9/2018,Remisses,AV MAIPUY CASADORES
24/9/2018,Particular,SANTA FE 952
22/9/2018,Transportes de Cargas,AV MAIPU 2499
22/9/2018,Remisses,MEDRANO 2279
24/9/2018,Particular,SAN LORENZO AL 1000
30/9/2018,Particular,H. IRIGOYEN 1212
30/9/2018,Particular,9 DE JULIO 1212
30/9/2018,Particular,Playon del Puerto
2/10/2018,Particular,BUENOS AIRES 500
3/10/2018,Remisses,SAN JUAN 800
3/10/2018,Particular,9 DE JULIO 1394
3/10/2018,Particular,9 DE JULIO 1300
3/10/2018,Particular,MORENO 1178
6/10/2018,Remisses,AV PATAGONIA Y ARTIGA
8/10/2018,Particular,SAN MARTIN 1891
8/10/2018,Particular,CATAMARCA 815
8/10/2018,Particular,Italia 300
8/10/2018,Particular,SANTA FE 600
8/10/2018,Particular,Placido Martinez 1100
9/10/2018,Particular,MORENO 1148
9/10/2018,Particular,PLAYON DEL PUERTO
10/10/2018,Particular,MORENO
10/10/2018,Colectivo,La Rioja 800
10/10/2018,Colectivo,Vera y Av. Italia
10/10/2018,Colectivo,9 de Julio y Salta
11/10/2018,Particular,SAN LORENZO 800
11/10/2018,Colectivo,P. Martinez 900
13/10/2018,Colectivo,9 DE JULIO 800
14/10/2018,Colectivo,SALTA 800
14/10/2018,Colectivo,SALTA AL 800
14/10/2018,Particular,MAIPU 2400
14/10/2018,Colectivo,9 DE JULIO 800
13/10/2018,Transportes de Cargas,SANTA FE 1144
15/10/2018,Remisses,SANTA FE AL 900
15/10/2018,Motocicleta de mas 50 cc,AV FERRE Y BRASIL
15/10/2018,Motocicleta de mas 50 cc,AV. FERRE Y BRASIL
16/10/2018,Particular,PELLEGRINI 1100
16/10/2018,Colectivo,Santa Fe 900
16/10/2018,Colectivo,Santa Fe 900
16/10/2018,Colectivo,Yrigoyen 2200
18/10/2018,Colectivo,PLayón del Puerto
18/10/2018,Colectivo,Playon del Puerto
19/10/2018,Colectivo,PLAYON DEL PUERTO
19/10/2018,Colectivo,PLAYON DEL PUERTO
19/10/2018,Colectivo,BOLIVAR Y ROCA
19/10/2018,Colectivo,PLAYON DEL PUERTO
19/10/2018,Colectivo,PLAYON DEL PÙERTO
20/10/2018,Colectivo,J. VERA 1000
20/10/2018,Colectivo,J. VERA 1000
20/10/2018,Colectivo,PLAYON DEL PUERTO
20/10/2018,Colectivo,PLAYON DEL PUERTO
20/10/2018,Colectivo,PLayon del Puerto
22/10/2018,Colectivo,Playon del Puerto
22/10/2018,Colectivo,Playon del Puerto
22/10/2018,Colectivo,Playon del Puerto
24/10/2018,Particular,TUCUMAN AL 700
25/10/2018,Colectivo,Playon del Puerto
26/10/2018,Colectivo,PLAYON PUERTO
26/10/2018,Colectivo,PLAYON PUERTO LOCAL
26/10/2018,Colectivo,PLAYON PUERTO LOCAL
27/10/2018,Colectivo,J VERA
27/10/2018,Colectivo,PLAYON DEL PUERTO
27/10/2018,Colectivo,PLAYON PUERTO
27/10/2018,Colectivo,PLAYON PUERTO
27/10/2018,Remisses,AV. MAIPU AL 2800
30/10/2018,Colectivo,PLAYON DEL PUERTO
1/11/2018,Colectivo,PLAYON PUERTO
2/11/2018,Colectivo,PLAYON PUERTO
3/11/2018,Colectivo,PLAYON PUERTO
4/11/2018,Remisses,NECOCHEA 1000
8/11/2018,Remisses,AV. TRES DE ABRIL 383
11/11/2018,Particular,PLAYON DEL PUERTO
13/11/2018,Particular,CATAMARCA 600
13/11/2018,Particular,PELLEGRINI AL 1200
14/11/2018,Particular,CATAMARCA  653
15/11/2018,Particular,salta al 1300
14/11/2018,Colectivo,Salta 1200
14/11/2018,Colectivo,Salta 1200
14/11/2018,Colectivo,Salta 1200
14/11/2018,Colectivo,Salta 1200
14/11/2018,Colectivo,Salta 1200
16/11/2018,Remisses,SAN JUAN AL 800
25/11/2018,Remisses,gutemberg al 2100
26/11/2018,Particular,ESPAÑA 1183
29/11/2018,Particular,9 DE JULIO 1516
29/11/2018,Particular,RIVADAVIA AL 1000
29/11/2018,Particular,San Martin 401
5/12/2018,Particular,vera al 1100
5/12/2018,Particular,CATAMARCA AL 300
5/12/2018,Particular,h. yrigoyen al 1000
5/12/2018,Particular,SANTA FE 900
8/12/2018,Remisses,SANTA FE AL 900
8/12/2018,Transportes de Cargas,A. GONZALEZ 900
10/12/2018,Transportes de Cargas,AV. CENTENARIO 5250
10/12/2018,Particular,San Juan 785
10/12/2018,Particular,San Juan 785
10/12/2018,Particular,Quintana 1100
10/12/2018,Minibus,Mendoza 1000
11/12/2018,Transportes de Cargas,J. R. Vidal 1900
20/12/2018,Particular,San martín 400
20/12/2018,Particular,Bolivar 1700
27/12/2018,Particular,SAN MARTIN 1400
27/12/2018,Remisses,AGUSTIN GONZALEZ AL 1000
28/12/2018,Particular,SAN MARTIN 800
29/12/2018,Particular,H. IRIGOYEN 2050
29/12/2018,Particular,C. PELLEGRINI 1400
31/12/2018,Particular,SANTA FE AL 900
21/12/2018,Particular,9 de julio 1300
5/1/2019,Particular,CORDOBA 800
4/1/2019,Particular,SAN MARTIN AL 500
7/1/2019,Particular,bolivar 2194
28/1/2019,Remisses,SAN JUAN AL 800
28/1/2019,Transportes de Cargas,AVIADOR CORREA Y SARMIENTO
1/2/2019,Particular,IRIGOYEN 1864
1/2/2019,Particular,9 DE JULIO 1072
2/2/2019,Particular,PELLEGRINI 1400
2/2/2019,Particular,PELLEGRINI 1300
2/2/2019,Particular,BOLIVAR 2194
3/2/2019,Motocicleta de mas 50 cc,AV. MAIPU 2700
4/2/2019,Transportes de Cargas,QUINTANA 1641
7/2/2019,Particular,CORDOBA 400
7/2/2019,Particular,SAN MARTIN 401
8/2/2019,Particular,PARAGUAY 800
8/2/2019,Particular,MENDOZA 521
9/2/2019,Particular,ESPAÑA 1183
9/2/2019,Particular,IRIGOYEN 1600
9/2/2019,Remisses,ACCCESO PERICHON
10/2/2019,Particular,SALTA 400
12/2/2019,Particular,9 DE JULIO 1394
12/2/2019,Particular,PLACIDO MARTINEZ 944
15/2/2019,Particular,SAN LORENZO 1700
15/2/2019,Particular,ESPAÑA 1183
16/2/2019,Remisses,RUTA 12 Y PERICHON
16/2/2019,Particular,CORDOBA 800
16/2/2019,Particular,CATAMARCA 647
16/2/2019,Particular,CATAMARCA 1019
18/2/2019,Remisses,RUTA 12 Y PERICHON
17/2/2019,Remisses,ACCESO PERICHON
18/2/2019,Remisses,ENTRADA ACCESO SANTA ANA
17/2/2019,Particular,ESPAÑA 1163
16/2/2019,Particular,PELLEGRINI AL 1000
16/2/2019,Particular,PELLEGRINI AL 3200
21/2/2019,Particular,san martín al 1600
21/2/2019,Particular,CORDOBA 400
21/2/2019,Particular,CORDOBA 300
22/2/2019,Particular,PELLEGRINI 1889
24/2/2019,Particular,AV MAIPU AL 2500
24/2/2019,Particular,PASAJE FARIAS 2100
22/2/2019,Particular,PELLEGRINI 1400
25/2/2019,Particular,9 DE JULIO 1394
25/2/2019,Particular,PELLEGRINI AL 1300
22/2/2019,Remisses,9 DE JULIO 1400
26/2/2019,Remisses,san juan al al 800
27/2/2019,Particular,SAN MARTIN 1100
27/2/2019,Particular,SAN MARTIN 900
27/2/2019,Particular,9 DE JULIO 1200
27/2/2019,Particular,Mendoza 1159
28/2/2019,Particular,Yrigoyen 1984
2/3/2019,Remisses,ACCESO A PERICHON Y RUTA 12
2/3/2019,Particular,NICARAGUA 3100
3/3/2019,Particular,MAIPU 2500
3/3/2019,Particular,NICARAGUA 3100
3/3/2019,Particular,9 DE JULIO 1394
3/3/2019,Particular,PLACIDO MARTINEZ 920
4/3/2019,Remisses,ACCESO AL AEROPUERTO Y RUTA 12
5/3/2019,Particular,CATAMARCA 987
6/3/2019,Particular,Yrigoyen 901
6/3/2019,Particular,ESpaña 703
9/3/2019,Particular,CATAMARCA 641
9/3/2019,Transportes de Cargas,"AV, CHACABUCO 1100"
9/3/2019,Particular,CATAMARCA 679
9/3/2019,Transportes de Cargas,GOB RUIZ 2500
10/3/2019,Particular,H. IRIGOYEN 1400
10/3/2019,Particular,NICARAGUA 3108
11/3/2019,Particular,SANTA FE AL 900
11/3/2019,Particular,SAN LORENZO 1300
11/3/2019,Particular,MORENO 1178
11/3/2019,Particular,PLAYON DEL PUERTO
11/3/2019,Particular,MENDOZA 787
12/3/2019,Particular,SALTA AL 1300
12/3/2019,Particular,SAN MARTIN 1614
12/3/2019,Particular,PLACIDO MARTINEZ 1290
12/3/2019,Particular,SAN LORENZO 800
13/3/2019,Particular,SAN MARTIN 1181
13/3/2019,Particular,SAN MARTIN 1629
13/3/2019,Particular,MENDOZA 1400
14/3/2019,Particular,SALTA 1480
13/3/2019,Particular,PELLEGRINI 1895
13/3/2019,Transporte Escolar,MORENO 1190
13/3/2019,Particular,BUENOS AIRES 500
14/3/2019,Particular,CORDOBA 754
14/3/2019,Particular,BOLIVAR AL 1334
13/3/2019,Particular,rivadavia 1245
14/3/2019,Particular,cordoba 420
15/3/2019,Particular,VERA 1000
15/3/2019,Particular,IRIGOYEN 2416
16/3/2019,Particular,G. GONZALEZ 1600
16/3/2019,Particular,G. GONZALEZ 1600
16/3/2019,Particular,ESPAÑA 1587
18/3/2019,Particular,san luis al 1000
29/4/2018,Remisses,AV. ESTRADA Y PATAGONIA
14/6/2018,Particular,PELLEGRINI 1176
19/3/2019,Particular,SAN MARTÍN 1891
22/3/2019,Particular,"AV, ESPAÑA 775"
22/3/2019,Particular,CATAMARCA AL 411
22/3/2019,Particular,CATAMARCA AL 411
22/3/2019,Particular,SAN LORENZO 852
24/3/2019,Particular,san martín 415
22/3/2019,Particular,carlos pellegrini 1485
25/3/2019,Particular,BUENOS AIRES 1087
25/3/2019,Particular,SAN MARTÍN AL 1000
25/3/2019,Particular,SAN JUAN 800
26/3/2019,Particular,SANTA FE 935
26/3/2019,Particular,TUCUMAN 1316
26/3/2019,Particular,SAN LORENZO 888
27/3/2019,Remisses,SAN JUAN AL 800
27/3/2019,Particular,9 DE JULIO 940
27/3/2019,Particular,BOLIVAR AL 800
27/3/2019,Particular,SAN MARTIN 1987
